Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_score,segment
385,2,507.99999999999994,2,3,2,23,Unengaged
474,1,81.12,1,2,1,12,Disinterested
153,4,2027.87,3,4,4,34,Loyal
19,17,12142.57,5,5,5,55,Devoted
96,3,302.36000000000007,3,3,2,33,Need_attention
31,18,19733.550000000003,4,5,5,45,Loyal
158,5,1580.81,3,4,4,34,Loyal
381,4,1227.5400000000002,2,4,3,24,Unengaged
357,6,1259.94,2,4,4,24,Unengaged
48,2,468.11,4,3,2,43,Loyal
17,10,1604.6799999999998,5,5,4,55,Devoted
5,26,5201.39,5,5,5,55,Devoted
88,1,228.96,3,2,1,32,Infrequent
16,9,2476.4100000000003,5,5,4,55,Devoted
181,5,852.2500000000001,3,4,3,34,Loyal
10,7,1906.0410000000002,5,4,4,54,Devoted
38,12,1988.2300000000002,4,5,4,45,Loyal
698,1,36.25,1,2,1,12,Disinterested
131,4,3242.0,3,4,5,34,Loyal
52,4,3143.4599999999996,4,4,5,44,Loyal
388,1,285.11000000000007,2,2,1,22,Disinterested
313,5,946.4700000000001,2,4,3,24,Unengaged
26,2,388.13999999999993,4,3,2,43,Loyal
305,5,866.05,2,4,3,24,Unengaged
13,2,284.46000000000004,5,3,1,53,Loyal
19,6,1231.38,5,4,3,54,Devoted
51,5,880.64,4,4,3,44,Loyal
241,7,1024.04,2,4,3,24,Unengaged
397,3,940.8599999999999,2,3,3,23,Unengaged
2,28,12070.42,5,5,5,55,Devoted
14,15,8224.98,5,5,5,55,Devoted
434,2,1096.24,1,3,3,13,Unengaged
240,1,168.39999999999998,2,2,1,22,Disinterested
25,14,2826.1399999999994,4,5,4,45,Loyal
457,1,979.1999999999999,1,2,3,12,Disinterested
74,4,446.17999999999995,3,4,2,34,Loyal
19,6,662.55,5,4,3,54,Devoted
42,28,4377.56,4,5,5,45,Loyal
42,7,1167.5,4,4,3,44,Loyal
220,3,727.11,2,3,3,23,Unengaged
201,4,660.5500000000003,2,4,3,24,Unengaged
72,4,453.64,3,4,2,34,Loyal
25,78,17731.11,4,5,5,45,Loyal
376,1,10.95,2,2,1,22,Disinterested
13,1,404.66,5,2,2,52,Loyal
436,3,645.0,1,3,3,13,Unengaged
10,38,36398.649999999994,5,5,5,55,Devoted
67,8,902.28,3,5,3,35,Loyal
6,2,309.98999999999995,5,3,2,53,Loyal
21,3,507.54999999999995,5,3,2,53,Loyal
16,1,261.11,5,2,1,52,Loyal
9,7,2812.7700000000004,5,4,4,54,Devoted
21,2,784.1099999999999,5,3,3,53,Loyal
79,11,2691.57,3,5,4,35,Loyal
2,61,57224.68000000001,5,5,5,55,Devoted
422,1,149.3,1,2,1,12,Disinterested
165,2,508.8,3,3,2,33,Need_attention
308,3,626.5600000000001,2,3,3,23,Unengaged
412,2,381.15000000000003,2,3,2,23,Unengaged
221,1,203.86999999999995,2,2,1,22,Disinterested
510,1,97.5,1,2,1,12,Disinterested
41,14,8409.6,4,5,5,45,Loyal
24,3,1233.1799999999998,4,3,4,43,Loyal
116,3,653.38,3,3,3,33,Need_attention
128,8,4677.05,3,5,5,35,Loyal
543,1,114.84999999999998,1,2,1,12,Disinterested
6,23,4636.209999999999,5,5,5,55,Devoted
38,2,400.57000000000005,4,3,2,43,Loyal
6,23,47781.12,5,5,5,55,Devoted
3,3,1031.41,5,3,3,53,Loyal
335,13,4202.95,2,5,5,25,Occasional
413,1,552.8999999999999,1,2,2,12,Disinterested
165,3,316.09000000000003,3,3,2,33,Need_attention
186,10,7793.51,3,5,5,35,Loyal
18,5,1214.72,5,4,3,54,Devoted
14,5,1425.3799999999999,5,4,4,54,Devoted
4,16,4220.219999999999,5,5,5,55,Devoted
406,2,560.1400000000001,2,3,2,23,Unengaged
45,6,2249.5200000000004,4,4,4,44,Loyal
81,1,507.8399999999999,3,2,2,32,Infrequent
31,22,17298.45,4,5,5,45,Loyal
550,1,164.18,1,2,1,12,Disinterested
44,3,670.06,4,3,3,43,Loyal
13,18,6126.25,5,5,5,55,Devoted
52,6,953.5799999999999,4,4,3,44,Loyal
388,3,1059.41,2,3,3,23,Unengaged
18,11,3594.76,5,5,5,55,Devoted
48,3,1118.9499999999998,4,3,3,43,Loyal
21,2,759.1700000000001,5,3,3,53,Loyal
10,13,8077.77,5,5,5,55,Devoted
73,1,100.8,3,2,1,32,Infrequent
2,45,31466.760000000002,5,5,5,55,Devoted
130,5,1357.4599999999998,3,4,4,34,Loyal
34,4,622.57,4,4,3,44,Loyal
315,1,403.3,2,2,2,22,Disinterested
20,9,1751.3899999999999,5,5,4,55,Devoted
90,2,569.96,3,3,2,33,Need_attention
4,7,2373.8199999999997,5,4,4,54,Devoted
413,1,331.3500000000001,1,2,2,12,Disinterested
3,5,534.06,5,4,2,54,Devoted
531,1,373.16999999999996,1,2,2,12,Disinterested
255,5,1422.7700000000004,2,4,4,24,Unengaged
657,1,325.74,1,2,2,12,Disinterested
158,4,323.58,3,4,2,34,Loyal
734,1,293.35,1,2,2,12,Disinterested
38,15,4620.299999999999,4,5,5,45,Loyal
221,1,534.24,2,2,2,22,Disinterested
149,3,2940.04,3,3,5,33,Need_attention
178,2,120.90000000000002,3,3,1,33,Need_attention
42,2,541.53,4,3,2,43,Loyal
499,46,14556.97,1,5,5,15,Occasional
4,13,4951.15,5,5,5,55,Devoted
10,51,244944.25,5,5,5,55,Devoted
3,7,1721.4,5,4,4,54,Devoted
19,2,486.71999999999997,5,3,2,53,Loyal
194,10,1547.9399999999996,2,5,4,25,Occasional
205,1,131.7,2,2,1,22,Disinterested
367,2,975.56,2,3,3,23,Unengaged
128,14,5984.8099999999995,3,5,5,35,Loyal
17,2,529.5799999999999,5,3,2,53,Loyal
45,2,657.3,4,3,3,43,Loyal
96,16,2157.9700000000003,3,5,4,35,Loyal
24,3,757.4599999999999,4,3,3,43,Loyal
62,2,675.6899999999999,3,3,3,33,Need_attention
18,7,2557.91,5,4,4,54,Devoted
160,3,1000.9399999999999,3,3,3,33,Need_attention
427,7,2542.79,1,4,4,14,Unengaged
12,2,763.28,5,3,3,53,Loyal
397,1,102.6,2,2,1,22,Disinterested
12,3,194.8,5,3,1,53,Loyal
18,17,5051.25,5,5,5,55,Devoted
46,11,2626.4700000000003,4,5,4,45,Loyal
476,1,321.65000000000003,1,2,2,12,Disinterested
193,4,935.1,2,4,3,24,Unengaged
410,2,607.0,2,3,2,23,Unengaged
601,1,1047.0,1,2,3,12,Disinterested
81,1,194.36999999999995,3,2,1,32,Infrequent
397,2,489.85999999999996,2,3,2,23,Unengaged
614,2,1144.3000000000002,1,3,3,13,Unengaged
410,2,1272.8,2,3,4,23,Unengaged
634,1,389.26,1,2,2,12,Disinterested
79,2,902.0300000000001,3,3,3,33,Need_attention
5,4,1255.59,5,4,4,54,Devoted
489,2,778.19,1,3,3,13,Unengaged
67,4,591.7300000000001,3,4,2,34,Loyal
578,2,209.56999999999996,1,3,1,13,Unengaged
263,1,396.87,2,2,2,22,Disinterested
730,1,160.55,1,2,1,12,Disinterested
643,1,336.50000000000006,1,2,2,12,Disinterested
60,2,376.63999999999993,4,3,2,43,Loyal
2,9,2750.5,5,5,4,55,Devoted
3,17,5653.67,5,5,5,55,Devoted
250,3,1122.42,2,3,3,23,Unengaged
387,1,100.91,2,2,1,22,Disinterested
503,1,54.699999999999996,1,2,1,12,Disinterested
9,3,806.72,5,3,3,53,Loyal
360,4,1412.89,2,4,4,24,Unengaged
392,2,287.25,2,3,1,23,Unengaged
77,1,272.22,3,2,1,32,Infrequent
291,2,1341.3899999999996,2,3,4,23,Unengaged
19,3,1138.0,5,3,3,53,Loyal
222,2,288.59999999999997,2,3,2,23,Unengaged
11,4,689.0999999999999,5,4,3,54,Devoted
4,2,558.9599999999999,5,3,2,53,Loyal
208,18,9565.119999999999,2,5,5,25,Occasional
163,5,2435.4799999999996,3,4,4,34,Loyal
77,1,302.20000000000005,3,2,2,32,Infrequent
263,2,605.58,2,3,2,23,Unengaged
282,8,4579.23,2,5,5,25,Occasional
59,8,6115.139999999999,4,5,5,45,Loyal
26,2,514.56,4,3,2,43,Loyal
4,60,172132.87,5,5,5,55,Devoted
30,18,5467.82,4,5,5,45,Loyal
74,3,1158.8,3,3,3,33,Need_attention
130,2,542.83,3,3,2,33,Need_attention
33,9,1617.46,4,5,4,45,Loyal
17,6,957.55,5,4,3,54,Devoted
310,1,153.94,2,2,1,22,Disinterested
427,2,329.42,1,3,2,13,Unengaged
19,15,4774.17,5,5,5,55,Devoted
55,1,546.81,4,2,2,42,Loyal
31,5,1278.0600000000002,4,4,4,44,Loyal
3,5,1070.71,5,4,3,54,Devoted
13,4,652.74,5,4,3,54,Devoted
363,3,539.14,2,3,2,23,Unengaged
361,3,1161.8999999999999,2,3,3,23,Unengaged
6,12,3939.2400000000002,5,5,5,55,Devoted
55,4,939.37,4,4,3,44,Loyal
3,8,3628.5,5,5,5,55,Devoted
612,2,1240.25,1,3,4,13,Unengaged
3,12,2840.87,5,5,4,55,Devoted
192,3,1266.8200000000002,2,3,4,23,Unengaged
387,1,65.34,2,2,1,22,Disinterested
436,1,34.8,1,2,1,12,Disinterested
55,5,1668.83,4,4,4,44,Loyal
282,1,164.39999999999998,2,2,1,22,Disinterested
179,3,364.83000000000004,3,3,2,33,Need_attention
31,2,897.62,4,3,3,43,Loyal
27,1,98.42,4,2,1,42,Loyal
619,4,1226.5700000000002,1,4,3,14,Unengaged
26,6,1590.6000000000001,4,4,4,44,Loyal
511,1,124.46000000000001,1,2,1,12,Disinterested
271,3,341.70000000000005,2,3,2,23,Unengaged
551,1,120.04999999999998,1,2,1,12,Disinterested
392,3,960.69,2,3,3,23,Unengaged
45,6,1448.54,4,4,4,44,Loyal
377,2,727.85,2,3,3,23,Unengaged
235,4,731.26,2,4,3,24,Unengaged
25,2,148.86,4,3,1,43,Loyal
199,9,2547.6400000000003,2,5,4,25,Occasional
361,1,306.84000000000003,2,2,2,22,Disinterested
62,12,2786.7699999999995,3,5,4,35,Loyal
131,4,3757.6,3,4,5,34,Loyal
3,5,1952.4499999999998,5,4,4,54,Devoted
21,5,1057.74,5,4,3,54,Devoted
207,2,300.67,2,3,2,23,Unengaged
16,4,575.4599999999999,5,4,2,54,Devoted
395,1,259.17,2,2,1,22,Disinterested
514,1,167.62,1,2,1,12,Disinterested
96,9,1895.8000000000002,3,5,4,35,Loyal
21,4,722.3399999999999,5,4,3,54,Devoted
16,7,1122.3799999999999,5,4,3,54,Devoted
580,2,392.38000000000005,1,3,2,13,Unengaged
26,3,454.01,4,3,2,43,Loyal
588,1,131.83,1,2,1,12,Disinterested
10,2,901.2099999999999,5,3,3,53,Loyal
9,9,4838.08,5,5,5,55,Devoted
635,1,382.79,1,2,2,12,Disinterested
334,1,344.13999999999993,2,2,2,22,Disinterested
383,1,100.0,2,2,1,22,Disinterested
52,5,1703.75,4,4,4,44,Loyal
73,10,652.21,3,5,3,35,Loyal
31,3,380.59999999999997,4,3,2,43,Loyal
244,1,185.64999999999998,2,2,1,22,Disinterested
669,1,171.7,1,2,1,12,Disinterested
10,41,8937.16,5,5,5,55,Devoted
647,2,348.74999999999994,1,3,2,13,Unengaged
220,7,1047.33,2,4,3,24,Unengaged
6,4,753.28,5,4,3,54,Devoted
254,5,545.2700000000001,2,4,2,24,Unengaged
2,43,17970.97,5,5,5,55,Devoted
238,5,1450.7000000000003,2,4,4,24,Unengaged
562,1,135.95,1,2,1,12,Disinterested
9,6,5309.419999999998,5,4,5,54,Devoted
111,7,2093.3,3,4,4,34,Loyal
621,1,167.39999999999998,1,2,1,12,Disinterested
630,1,181.66000000000003,1,2,1,12,Disinterested
102,7,2939.5499999999997,3,4,5,34,Loyal
62,18,14049.869999999999,3,5,5,35,Loyal
4,3,1479.2200000000003,5,3,4,53,Loyal
75,8,2424.07,3,5,4,35,Loyal
740,1,148.3,1,2,1,12,Disinterested
5,11,8095.8,5,5,5,55,Devoted
87,4,2497.88,3,4,4,34,Loyal
14,2,388.78999999999996,5,3,2,53,Loyal
25,13,4531.35,4,5,5,45,Loyal
215,5,3484.09,2,4,5,24,Unengaged
383,1,409.98,2,2,2,22,Disinterested
479,1,52.05,1,2,1,12,Disinterested
19,1,161.67000000000002,5,2,1,52,Loyal
241,2,421.4799999999999,2,3,2,23,Unengaged
4,14,7451.129999999999,5,5,5,55,Devoted
80,4,1793.4800000000002,3,4,4,34,Loyal
219,6,945.9300000000001,2,4,3,24,Unengaged
592,1,160.75,1,2,1,12,Disinterested
739,1,87.30000000000001,1,2,1,12,Disinterested
378,1,333.81,2,2,2,22,Disinterested
35,4,498.5300000000001,4,4,2,44,Loyal
42,11,1894.3400000000001,4,5,4,45,Loyal
542,5,1529.4900000000002,1,4,4,14,Unengaged
9,28,8371.98,5,5,5,55,Devoted
55,18,5394.86,4,5,5,45,Loyal
24,14,4559.150000000001,4,5,5,45,Loyal
59,1,390.07000000000005,4,2,2,42,Loyal
132,6,733.2,3,4,3,34,Loyal
175,4,734.3999999999999,3,4,3,34,Loyal
560,1,395.33,1,2,2,12,Disinterested
7,11,4073.2400000000002,5,5,5,55,Devoted
314,1,218.51999999999995,2,2,1,22,Disinterested
61,1,81.44,3,2,1,32,Infrequent
23,6,3175.1200000000003,4,4,5,44,Loyal
599,2,1130.2100000000003,1,3,3,13,Unengaged
34,7,2383.67,4,4,4,44,Loyal
16,4,1568.63,5,4,4,54,Devoted
20,8,6067.799999999999,5,5,5,55,Devoted
604,1,254.0,1,2,1,12,Disinterested
480,1,296.36000000000007,1,2,2,12,Disinterested
83,1,75.75000000000001,3,2,1,32,Infrequent
7,10,2455.5199999999995,5,5,4,55,Devoted
171,2,503.59999999999997,3,3,2,33,Need_attention
3,7,998.49,5,4,3,54,Devoted
33,7,2057.39,4,4,4,44,Loyal
38,9,2361.9700000000003,4,5,4,45,Loyal
426,3,1265.58,1,3,4,13,Unengaged
21,1,285.55999999999995,5,2,1,52,Loyal
33,2,547.0600000000001,4,3,2,43,Loyal
649,2,842.4,1,3,3,13,Unengaged
278,6,615.1700000000001,2,4,3,24,Unengaged
88,6,3168.9399999999996,3,4,5,34,Loyal
121,5,1824.4899999999998,3,4,4,34,Loyal
375,2,439.7,2,3,2,23,Unengaged
3,20,6028.6,5,5,5,55,Devoted
221,12,3898.79,2,5,5,25,Occasional
67,3,331.65999999999997,3,3,2,33,Need_attention
62,5,2216.37,3,4,4,34,Loyal
140,3,1578.8899999999999,3,3,4,33,Need_attention
23,1,166.07999999999998,4,2,1,42,Loyal
13,16,5703.52,5,5,5,55,Devoted
27,12,4867.72,4,5,5,45,Loyal
38,4,1207.56,4,4,3,44,Loyal
279,1,117.55000000000001,2,2,1,22,Disinterested
12,9,2976.380000000001,5,5,5,55,Devoted
75,5,1674.6900000000003,3,4,4,34,Loyal
432,1,126.0,1,2,1,12,Disinterested
27,2,595.42,4,3,2,43,Loyal
19,14,3586.99,5,5,5,55,Devoted
143,2,359.47,3,3,2,33,Need_attention
663,2,412.9200000000001,1,3,2,13,Unengaged
27,17,5175.83,4,5,5,45,Loyal
20,4,1166.23,5,4,3,54,Devoted
495,1,563.1,1,2,2,12,Disinterested
5,5,2047.8000000000002,5,4,4,54,Devoted
68,9,3950.7,3,5,5,35,Loyal
3,2,347.75,5,3,2,53,Loyal
44,10,6142.35,4,5,5,45,Loyal
229,1,205.7,2,2,1,22,Disinterested
17,5,2009.16,5,4,4,54,Devoted
52,7,5778.63,4,4,5,44,Loyal
3,13,4233.58,5,5,5,55,Devoted
76,2,551.0400000000001,3,3,2,33,Need_attention
3,70,37642.479999999996,5,5,5,55,Devoted
6,10,2465.1400000000003,5,5,4,55,Devoted
3,54,35076.31,5,5,5,55,Devoted
265,2,599.7600000000001,2,3,2,23,Unengaged
54,7,3577.61,4,4,5,44,Loyal
25,3,497.45000000000005,4,3,2,43,Loyal
599,5,731.2,1,4,3,14,Unengaged
12,11,4065.2799999999997,5,5,5,55,Devoted
387,3,819.01,2,3,3,23,Unengaged
45,1,239.41,4,2,1,42,Loyal
18,12,5490.65,5,5,5,55,Devoted
9,9,8296.81,5,5,5,55,Devoted
422,1,432.67999999999995,1,2,2,12,Disinterested
395,1,304.20000000000005,2,2,2,22,Disinterested
390,2,317.08000000000004,2,3,2,23,Unengaged
32,20,6999.900000000001,4,5,5,45,Loyal
360,4,637.5500000000001,2,4,3,24,Unengaged
129,12,2975.8,3,5,5,35,Loyal
139,1,200.46999999999997,3,2,1,32,Infrequent
143,3,1695.97,3,3,4,33,Need_attention
133,5,1746.0400000000002,3,4,4,34,Loyal
40,27,7679.59,4,5,5,45,Loyal
238,1,338.95000000000005,2,2,2,22,Disinterested
262,1,154.95,2,2,1,22,Disinterested
478,2,442.0,1,3,2,13,Unengaged
18,14,6679.97,5,5,5,55,Devoted
254,1,417.95000000000005,2,2,2,22,Disinterested
32,6,3144.04,4,4,5,44,Loyal
37,4,1094.8400000000004,4,4,3,44,Loyal
170,2,885.1899999999999,3,3,3,33,Need_attention
5,11,2083.9,5,5,4,55,Devoted
6,31,20272.15,5,5,5,55,Devoted
187,8,609.3000000000001,3,5,2,35,Loyal
189,4,887.9300000000001,3,4,3,34,Loyal
171,5,671.01,3,4,3,34,Loyal
425,1,293.49999999999994,1,2,2,12,Disinterested
12,2,385.1,5,3,2,53,Loyal
46,1,522.91,4,2,2,42,Loyal
384,4,1198.09,2,4,3,24,Unengaged
322,5,1410.1800000000003,2,4,4,24,Unengaged
202,2,489.59999999999997,2,3,2,23,Unengaged
24,24,15956.970000000001,4,5,5,45,Loyal
423,1,376.91999999999996,1,2,2,12,Disinterested
234,2,439.18,2,3,2,23,Unengaged
39,15,5396.04,4,5,5,45,Loyal
28,10,2666.91,4,5,4,45,Loyal
661,1,307.21,1,2,2,12,Disinterested
98,5,3520.2200000000003,3,4,5,34,Loyal
129,7,3378.4,3,4,5,34,Loyal
73,3,1033.0,3,3,3,33,Need_attention
18,11,3439.08,5,5,5,55,Devoted
397,7,1092.06,2,4,3,24,Unengaged
17,1,1060.25,5,2,3,52,Loyal
5,5,4238.76,5,4,5,54,Devoted
598,1,438.6500000000001,1,2,2,12,Disinterested
5,20,7773.799999999999,5,5,5,55,Devoted
81,6,1708.99,3,4,4,34,Loyal
374,8,2166.4199999999996,2,5,4,25,Occasional
40,2,692.1899999999999,4,3,3,43,Loyal
55,6,1442.32,4,4,4,44,Loyal
4,26,16790.329999999998,5,5,5,55,Devoted
11,3,377.44,5,3,2,53,Loyal
11,2,168.24,5,3,1,53,Loyal
21,13,4183.5599999999995,5,5,5,55,Devoted
13,18,7730.59,5,5,5,55,Devoted
391,6,426.90000000000003,2,4,2,24,Unengaged
408,2,101.1,2,3,1,23,Unengaged
115,11,2098.48,3,5,4,35,Loyal
450,1,229.2,1,2,1,12,Disinterested
5,7,2649.1400000000003,5,4,4,54,Devoted
479,2,600.34,1,3,2,13,Unengaged
242,4,904.1800000000001,2,4,3,24,Unengaged
114,1,71.4,3,2,1,32,Infrequent
529,1,358.15,1,2,2,12,Disinterested
180,3,1026.1799999999998,3,3,3,33,Need_attention
7,9,1797.5700000000002,5,5,4,55,Devoted
423,1,157.86,1,2,1,12,Disinterested
361,1,80.64,2,2,1,22,Disinterested
466,4,390.56,1,4,2,14,Unengaged
2,13,4577.530000000001,5,5,5,55,Devoted
377,3,733.6999999999999,2,3,3,23,Unengaged
3,56,9130.0,5,5,5,55,Devoted
21,12,5012.53,5,5,5,55,Devoted
19,5,1276.9099999999999,5,4,4,54,Devoted
23,6,746.39,4,4,3,44,Loyal
34,1,712.78,4,2,3,42,Loyal
458,1,129.75,1,2,1,12,Disinterested
265,4,86.14999999999999,2,4,1,24,Unengaged
52,5,1623.64,4,4,4,44,Loyal
160,4,530.8000000000001,3,4,2,34,Loyal
383,2,299.61,2,3,2,23,Unengaged
17,2,413.05,5,3,2,53,Loyal
10,7,3509.51,5,4,5,54,Devoted
14,17,7103.08,5,5,5,55,Devoted
200,5,1143.2699999999998,2,4,3,24,Unengaged
58,4,387.40999999999997,4,4,2,44,Loyal
12,3,384.77,5,3,2,53,Loyal
516,2,585.27,1,3,2,13,Unengaged
98,9,3328.0499999999997,3,5,5,35,Loyal
256,1,56.4,2,2,1,22,Disinterested
388,2,338.56,2,3,2,23,Unengaged
26,3,665.86,4,3,3,43,Loyal
663,1,197.70000000000002,1,2,1,12,Disinterested
23,3,658.57,4,3,3,43,Loyal
669,3,352.91,1,3,2,13,Unengaged
161,2,188.01999999999998,3,3,1,33,Need_attention
384,2,679.02,2,3,3,23,Unengaged
74,3,379.90999999999997,3,3,2,33,Need_attention
552,1,112.85999999999999,1,2,1,12,Disinterested
55,3,403.38000000000005,4,3,2,43,Loyal
87,2,278.74,3,3,1,33,Need_attention
154,4,1865.1899999999998,3,4,4,34,Loyal
75,2,1117.9,3,3,3,33,Need_attention
283,2,397.15,2,3,2,23,Unengaged
28,20,2783.61,4,5,4,45,Loyal
31,1,106.1,4,2,1,42,Loyal
469,2,370.05,1,3,2,13,Unengaged
27,1,323.04,4,2,2,42,Loyal
688,2,147.3,1,3,1,13,Unengaged
181,2,350.3899999999999,3,3,2,33,Need_attention
42,7,1247.3400000000001,4,4,4,44,Loyal
24,8,1985.87,4,5,4,45,Loyal
583,1,183.08999999999997,1,2,1,12,Disinterested
24,20,6341.89,4,5,5,45,Loyal
39,9,1199.01,4,5,3,45,Loyal
453,3,798.33,1,3,3,13,Unengaged
84,10,4952.92,3,5,5,35,Loyal
394,1,184.65999999999997,2,2,1,22,Disinterested
378,3,385.22999999999996,2,3,2,23,Unengaged
75,2,927.03,3,3,3,33,Need_attention
13,1,546.04,5,2,2,52,Loyal
397,3,437.86999999999995,2,3,2,23,Unengaged
550,4,262.64,1,4,1,14,Unengaged
18,20,10085.890000000001,5,5,5,55,Devoted
670,2,374.81,1,3,2,13,Unengaged
6,47,9609.8,5,5,5,55,Devoted
14,7,1001.8399999999999,5,4,3,54,Devoted
16,5,1770.8799999999999,5,4,4,54,Devoted
377,2,1617.3200000000002,2,3,4,23,Unengaged
395,1,591.96,2,2,2,22,Disinterested
38,6,96.10999999999999,4,4,1,44,Loyal
6,6,807.8500000000001,5,4,3,54,Devoted
739,1,130.17999999999998,1,2,1,12,Disinterested
73,12,6021.05,3,5,5,35,Loyal
376,1,183.55999999999997,2,2,1,22,Disinterested
408,1,334.62,2,2,2,22,Disinterested
422,5,2188.5,1,4,4,14,Unengaged
423,2,494.24999999999994,1,3,2,13,Unengaged
53,1,298.4,4,2,2,42,Loyal
600,4,731.96,1,4,3,14,Unengaged
376,1,134.59,2,2,1,22,Disinterested
7,6,2388.05,5,4,4,54,Devoted
24,4,1820.0900000000001,4,4,4,44,Loyal
300,5,4756.74,2,4,5,24,Unengaged
3,3,398.69999999999993,5,3,2,53,Loyal
35,1,35.400000000000006,4,2,1,42,Loyal
51,1,155.37000000000003,4,2,1,42,Loyal
725,1,342.36,1,2,2,12,Disinterested
416,2,730.47,1,3,3,13,Unengaged
4,3,350.63999999999993,5,3,2,53,Loyal
49,1,110.21,4,2,1,42,Loyal
44,8,1593.38,4,5,4,45,Loyal
28,13,5852.74,4,5,5,45,Loyal
44,1,338.8,4,2,2,42,Loyal
445,1,185.72,1,2,1,12,Disinterested
3,211,69352.41,5,5,5,55,Devoted
604,1,430.69000000000005,1,2,2,12,Disinterested
305,2,326.23,2,3,2,23,Unengaged
108,1,51.56,3,2,1,32,Infrequent
557,4,598.19,1,4,2,14,Unengaged
87,1,2033.1,3,2,4,32,Infrequent
517,2,129.69,1,3,1,13,Unengaged
83,30,3650.8999999999996,3,5,5,35,Loyal
220,8,1063.76,2,5,3,25,Occasional
374,155,51208.87000000001,2,5,5,25,Occasional
424,6,1563.3400000000001,1,4,4,14,Unengaged
13,5,663.2099999999999,5,4,3,54,Devoted
409,3,1608.19,2,3,4,23,Unengaged
187,6,1071.45,3,4,3,34,Loyal
374,1,208.97,2,2,1,22,Disinterested
3,4,1418.0300000000002,5,4,4,54,Devoted
6,24,27347.039999999997,5,5,5,55,Devoted
7,30,12576.400000000001,5,5,5,55,Devoted
306,1,148.21,2,2,1,22,Disinterested
370,4,815.44,2,4,3,24,Unengaged
5,18,5127.6900000000005,5,5,5,55,Devoted
325,4,1279.0900000000001,2,4,4,24,Unengaged
61,12,5360.4800000000005,3,5,5,35,Loyal
14,5,924.32,5,4,3,54,Devoted
32,46,26374.39,4,5,5,45,Loyal
144,3,1134.9499999999998,3,3,3,33,Need_attention
32,15,1621.2800000000002,4,5,4,45,Loyal
388,1,234.64999999999998,2,2,1,22,Disinterested
109,7,821.8400000000001,3,4,3,34,Loyal
4,13,2781.75,5,5,4,55,Devoted
206,5,1118.9899999999998,2,4,3,24,Unengaged
383,1,235.87,2,2,1,22,Disinterested
82,18,6321.13,3,5,5,35,Loyal
187,6,683.4600000000002,3,4,3,34,Loyal
690,1,167.1,1,2,1,12,Disinterested
401,3,3424.02,2,3,5,23,Unengaged
172,1,237.61,3,2,1,32,Infrequent
45,3,1412.3300000000002,4,3,4,43,Loyal
175,1,178.51999999999998,3,2,1,32,Infrequent
366,3,824.9200000000002,2,3,3,23,Unengaged
306,1,133.35000000000002,2,2,1,22,Disinterested
381,2,313.46000000000004,2,3,2,23,Unengaged
5,7,995.8500000000001,5,4,3,54,Devoted
5,20,2752.4700000000003,5,5,4,55,Devoted
14,1,190.19,5,2,1,52,Loyal
33,6,1608.38,4,4,4,44,Loyal
131,1,111.35,3,2,1,32,Infrequent
23,25,1820.44,4,5,4,45,Loyal
214,7,774.87,2,4,3,24,Unengaged
324,2,602.0900000000001,2,3,2,23,Unengaged
164,1,203.85999999999996,3,2,1,32,Infrequent
58,3,244.10000000000002,4,3,1,43,Loyal
227,1,112.25,2,2,1,22,Disinterested
73,18,2346.61,3,5,4,35,Loyal
46,1,98.0,4,2,1,42,Loyal
25,1,256.32,4,2,1,42,Loyal
174,9,2198.2799999999997,3,5,4,35,Loyal
87,4,299.18,3,4,2,34,Loyal
161,1,155.79999999999998,3,2,1,32,Infrequent
192,2,112.19999999999999,2,3,1,23,Unengaged
31,3,260.0799999999999,4,3,1,43,Loyal
548,1,216.39999999999998,1,2,1,12,Disinterested
396,1,381.09,2,2,2,22,Disinterested
23,1,191.66999999999993,4,2,1,42,Loyal
73,13,2184.27,3,5,4,35,Loyal
249,1,72.9,2,2,1,22,Disinterested
642,1,291.76,1,2,2,12,Disinterested
375,5,1190.7600000000002,2,4,3,24,Unengaged
739,1,132.54999999999998,1,2,1,12,Disinterested
728,1,261.70000000000005,1,2,1,12,Disinterested
11,1,366.23,5,2,2,52,Loyal
312,6,375.5,2,4,2,24,Unengaged
60,14,3479.6400000000003,4,5,5,45,Loyal
5,1,336.43,5,2,2,52,Loyal
553,1,242.13,1,2,1,12,Disinterested
630,2,43.870000000000005,1,3,1,13,Unengaged
47,3,341.28000000000003,4,3,2,43,Loyal
502,3,396.39,1,3,2,13,Unengaged
90,2,1840.3200000000002,3,3,4,33,Need_attention
6,54,23909.050000000003,5,5,5,55,Devoted
66,10,2423.5,3,5,4,35,Loyal
545,1,170.39999999999998,1,2,1,12,Disinterested
284,3,497.0,2,3,2,23,Unengaged
13,8,3257.7000000000003,5,5,5,55,Devoted
374,1,244.08,2,2,1,22,Disinterested
135,5,1035.4900000000002,3,4,3,34,Loyal
723,1,294.0,1,2,2,12,Disinterested
47,3,341.24,4,3,2,43,Loyal
13,12,3082.1,5,5,5,55,Devoted
37,13,4275.219999999999,4,5,5,45,Loyal
136,14,3437.29,3,5,5,35,Loyal
31,3,1331.57,4,3,4,43,Loyal
634,1,114.69,1,2,1,12,Disinterested
53,3,1049.15,4,3,3,43,Loyal
140,7,686.1400000000001,3,4,3,34,Loyal
